no,name,rarity,attribute,story,cutin1,cutin2,cutin3
401,闇の遺霊,2,闇,［名も無き民兵の失われた記録］<br class="spacer">あぁ、まったくツいて無いったらありゃしねぇ。俺はただ、隣町までの使いの途中で近道しようとしただけなんだよ。それで通ったあの森の中で竜に出くわしちまって……それから二日、俺の体は今もあの森で野ざらしになってる。その内、野犬や鳥が処理してくれるだろうさ。,……
402,闇の魄霊,3,闇,［名も無き山岳兵の失われた記録］<br class="spacer">その山岳兵は雪山の中で凍えていた。吹雪で視界は遮られ足取りは重く冷たい。と、突如地面が崩れ岩穴へと落ちる山岳兵。幸いにも怪我を間逃れ、外よりも暖かいこの岩穴で吹雪を凌ごうと決めた彼女はその安堵から眠りに落ちる。背後に蠢く数十の灯り。竜の巣はとても暖かい。,……
403,炎火の威霊,4,火,［忘れ去られし英雄の記録］<br class="spacer">その英雄は線の騎士を率い歩を進めていた。いつ、いかなる時も彼の背後を死守してきた騎士達を引き連れ、英雄は過酷な火山へと進む。あと僅か。あと僅かで竜の棲む頂へ到達せんとした時、背後で竜が喉を鳴らす。思わず振り返った英雄の眼に、光を失くした二千の瞳が映る。,……,決シテ退カヌ
404,炎火の英霊,5,火,［忘れ去られし記憶の欠片ー１ー］<br class="spacer">それは、数々の亡霊たちが持つ記録。今は世界から永遠に失われた魂の記憶。過去か未来か地上か天か。私はそのように蠢きあまねく記憶の残骸を、拾い集めて積み上げている。そう、私は問う。記憶の狭間に。そう、私は訪う。記憶の隙間を。そう、私は塔。導かれし魂の塔。,……,導カレル者タチ,……
405,清濁の威霊,4,水,［忘れ去られし賢者の記録］<br class="spacer">一日目・無人島ニ漂着ス。足、負傷。<br class="spacer">五日目・水ト食料ガ尽キル。<br class="spacer">十一日目・竜ニ左腕ヲ喰ワレル。<br class="spacer">二十八日目・膿ガ酷イ。熱モ引カヌ。<br class="spacer">三十五日目・いたい助ケたのムねがうアつい<br class="spacer">三十九日目・にえ,……,決シテ諦メヌ
406,清濁の英霊,5,水,［忘れ去られし記憶の欠片ー２ー］<br class="spacer">いかに偉大な者ですら、記録となれば皆同じ。百の武勲をあげた者は千の騎士を失い、多くの知識を残そうとした者は何も遺せず、強くあろうとした者はより強き者に喰われ、支配する者は支配を終えた。皆朽ちて、我は問う。汝は何者か。我は訪う。汝の在処を。我は塔。朽ちゆく魂の塔。,……,朽チル者タチ
407,光輝の威霊,4,光,［忘れ去られし勇者の記録］<br class="spacer">その者は勇者でありたかった。その者は決して正しき道を踏み外さなかった。その者は常に強き心で戦いに挑んだ。その者は女だてらに武勲を積み、いかなる騎士にも遅れを取らなかった。その者の首を竜が砕いた。その者は最後に知った。その者は何者でも無かった。その女の人生は終わった。,……,決シテ泣カヌ
408,光輝の英霊,5,光,［忘れ去られし記憶の欠片ー３ー］<br class="spacer">とても美しいひとが居た。僕より少し背が高くて。僕より少し大人びていて。僕より少し前を向いていて。僕より少し不幸になって。僕より少し早く逝ってしまった。僕は問う。忘れられた記憶を。僕は訪う。遠き日の記憶を。僕は塔。囚われし魂の塔。,……,囚ワレル者タチ
409,奈落の威霊,4,闇,［忘れ去られし支配者の記録］<br class="spacer">彼は全てを支配していた。まず、彼に父親を射ち殺された娘が彼の足を弓矢で射抜く。次に、彼に妻子を処刑された男が彼の腹に槍を突き立てる。そして、彼に恨みを持つ民衆が彼を遺棄する。最後に、彼が捕獲し虐待していた竜が彼に歩み寄る。彼は全てを支配していた。,……,決シテ乞ワヌ
410,奈落の英霊,5,闇,［忘れ去られし記憶の欠片ー４ー］<br class="spacer">塔たちは、夢を見た。導かれるまま終わりを迎えた戦士たち。己を知って何者でも無いまま朽ちた英雄たち。心を奪われ永遠に囚われし、つがいの魂。導かれ、朽ち、囚われる。塔は決して目を覚まさずに、記録と記憶は永遠に眠る。,……,塔ニ眠ル者タチ,……
