no,name,rarity,attribute,story,cutin1,cutin2,cutin3
1201,うらめしろ,3,闇,ひょんなことから幽体離脱した、寒々しいよりしろ。他のよりしろと比べて、おばけが苦手。,
1202,せいしゅんしろ,3,無,ひょんなことからロックにハマった、荒々しいよりしろ。他のよりしろと比べて、生き方がロック。,べいべ,ろけんろー,しぇけな
1203,よりだいく,4,火,八百万のより神さまが集うと云う、より社を建てるのが生業のよりしろ。他のよりしろと比べて、非常に匠。,
1204,よりぼんや,4,水,遥か昔のよりしろたちが書き記したと云う、より本なる書を研究するのが生業のよりしろ。他のよりしろと比べて、非常に博識。,むしぼし
1205,よりふごう,4,光,その財力は全てのよりしろの頂点に立つと云う、投資、その他が生業のよりしろ。他のよりしろと比べて、非常に金持ち,
1206,よりせーぬ,4,闇,いかなる場所にも証拠を残さず誰もその素顔を知らぬと云う、正体不明が生業のよりしろ。他のよりしろと比べて、非常に神出鬼没,さらば,さんじょー,しょーたいむ
1207,よりてぃすと,4,無,数多のよりしろに感動を与えると云う、芸術的な爆発が生業のよりしろ。他のよりしろと比べて、非常にヨリティスティック,ひょーげん
1208,仮面そいやー,5,火,特に悪者などは出てきていないが、街の平和を護るため立ち上がった正義のよりしろ。他のよりしろに比べて、相当おせっかいな存在。,まかせろー
1209,2414178/しろ,5,水,あらゆる7142018141020を理解した結果、次元の70250120へと迷い込んだ0／1のよりしろ。他のより18781714に比べて、相当18148240な存在。,
1210,はごしろ,5,光,或る日天から降ってきた、神々しき羽衣を纏う美しきよりしろ。他のよりしろに比べて、相当地に足着かない存在。,
1211,よりきゅら,5,闇,十字の模様と血が苦手な、奇抜な格好をした貧血気味のよりしろ。他のよりしろに比べて、相当日の当たらない存在。,
1212,よりりあん,5,無,よく分からない言葉を話す、およそこの星の生まれとは思えないよりしろ。他のよりしろに比べて、相当謎に満ちた存在。,ロシ！ロシリヨ！,ヤーイソ？
1213,ふるよりそん,6,火,ただひたすらに元気に走り回った結果、より元気になったよりしろ。他のよりしろと比べ物にならないほど、元気。,はればれ！,ごーる！,もういっしゅー！
1214,よりんしゅたいん,6,水,完璧な賢さを得るために勉学に励んだ結果、天才となったよりしろ。他のよりしろとは比べ物にならないほど、計算高い。,神様はサイコロを振らない,努力が道を切り拓く
1215,ばくしろ,6,光,類稀なる根気強さを磨き抜いた結果、博打打ちとなったよりしろ。他のよりしろとは比べ物にならないほど、諦めが悪い。,はった,ちょーはん,ほれた
1216,よりしろ隊長,6,闇,度胸試しに世界を旅して回った結果、探検家となったよりしろ。他のよりしろとは比べ物にならないほど、命知らず。,
1217,くろしろ,6,無,誰もが持たぬ個性を突き詰めた結果、真っ黒になったよりしろ。他のよりしろと比べ物にならないほど、黒い。,まっくろ,みえねー
1218,のびしろ,6,無,のびのび育ちのびにのび、それでもまだ尚のびしろを持ったよりしろ。他のよりしろと比べるまでも無く、ながい。,のびのび,ぐんぐん
1219,YORImk-03,6,無,来たる最終決戦の為、己の身体を改造し尽くしたよりしろ。動力に反重力装置を用い、外装は数万度の熱にも耐えられる特殊装甲を採用した。他のよりしろとは比べるまでも無く、ロボ。,
1220,ただのよりしろ,6,無,良い感じに育ったただのよりしろ。他のよりしろと比べると影が薄い。,ろは,うすいやー
1221,そつのないよりしろ,6,無,割りと良い感じに育ったそつのないよりしろ。他のよりしろと比べると存在感に乏しい。,
1222,よりきんぐ,6,無,世界の何処かにあるという「よりしろの国」の、王様たるよりしろ。世界の何処かに居るというお姫様を、ずっと探している。他のよりしろとは比べる意味が無い程に威厳溢れる。,われはおう！,ひめやー
1223,よりんせす,6,無,世界の何処かにあるという「よりしろの国」の、お姫様たるよりしろ。世界の何処かに居るという王様を、ずっと探している。他のよりしろとは比べる意味が無い程に気品溢れる。,わらわひめ！,おうやー
1224,よりしろ,6,無,そしてまた、うまれる。,
1225,よりきし,6,無,全ての勝負に真正面から全力で挑む、正々堂々としたよりしろ。他のよりしろに比べ、やや押しに弱い。,のこったー
1226,はなよめしろ,6,無,愛をたくさん受けて育った、幸せいっぱいのよりしろ。他のよりしろに祝福され、新たな道を歩き出す。,ちかいます,だいすきー
1227,よりねろ,6,無,「寝るよりしろは良く育つ」を格言とし、年がら年中寝ているよりしろ。他のよりしろに比べ、夢見がち。,おやすみー
